text,language,style
由仿真信号和实验信号验证了该方法在不同转频变化时的有效性。 结果表明： 改进方法解决了传统计算阶比跟踪在匀速以及转速变化较小时存在的计算奇异问题，拓展了计算阶比跟踪的应用范围，具有较高的工程应用价值。,ch,science
"研究了酸改性多组分共聚酯纤维的碱减量工艺条件,得出在NaOH7.5g/L、温度85℃、时间40min和浴比1:40、促进剂1631lg/L条件下,可以得到满意的仿真丝化效果.碱减量后纤维表面呈现出微坑穴特征结构,纤维的结晶程度亦有下降.",ch,science
"简述桥头跳车的原因及其对行车速度的影响,并从理论与施工上论述解决高等级公路桥头跳车的措施.",ch,science
文中给出了多次随机载荷下结构动态可靠性预测的概率密度演化方法。 首先利用一次作用载荷的概率分布函数，求得多次作用载荷的概率密度函数。,ch,science
"介绍了""诱导冒落、设置回收进路的无底柱分段崩落法""的采场结构,针对其开采特点,研究了其放矿规律,确定了放矿截止品位的计算方法,为最大限度地利用矿产资源提供了依据和途径.",ch,science
规划师的职业素质培养直接影响到未来城市问题的诊断与解决水平.本文从历史背景、培养模式及其动态调整的角度对于德国高校中的城市规划教育进行了简要介绍.,ch,science
"以直动滚子从动件盘形凸轮机构为例,先用SolidWorks自带的Visual Bisic 编辑宏,精确绘制凸轮的轮廓曲线,并拉伸成型,然后用SolidWorks插件COSMOSMotion对凸轮机构进行运动仿真,生成推杆的位移和速度曲线,最后对推杆的位移、速度曲线进行分析 ,从而评判凸轮廓线是否满足设计要求.",ch,science
对比分析了接长底板打桩和重新将废弃的阻滑板与闸底板进行柔性连接两个加固方案，结果表明：,ch,science
"镍钛(NiTi)合金因其优异的形状记忆和超弹性性能,良好的耐腐蚀性和生物相容性,在生物医学领域得到了广泛应用。",ch,science
"5-O-三苯硅基阿维菌素B1a与羧酸在4-二甲氨基吡啶 (DMAP)/二环己基碳二亚胺 (DCC)体系中直接酯化,得到10种5-O-三苯硅基-4＂-O-酰基阿维菌素B1a衍生物,产率55%～76%. 生测结果表明,4＂位不同的取代基团对化合物的杀虫活性有不同的影响,其中部分化合物具有较好的杀虫、杀螨活性.",ch,science
EMI滤波器以其抑制开关电源中传导电磁干扰的有效性而得到越来越多的重视。 相比于分立元件构成的滤波器，平面EMI滤波器拥有整体体积小、高频性能好等优点。,ch,science
针对这一问题，首先，以拥堵程度时变的随机路网可变元胞传输模型为基础，进行随机路网模型的拥堵程度频繁变化分析，并建立了拥堵程度变化频次指标。,ch,science
"介绍了油气田钻井废弃物的处理原则和工艺,对废弃泥浆、岩屑注入地层技术和钻屑热解析进行了详细分析.",ch,science
"基于近几十年来有关土-结构相互作用问题的研究成果,对不同学者的研究方法进行了综合分类,并指出了各研究方法的长处和不足,同时总结了现有的数值计算模型及其优缺点,最后对土-结构动力相互作用问题的研究方向做出了展望.",ch,science
"详细地介绍了高速、宽带光通信系统中的关键环节--色散补偿技术的最新进展,以及色散补偿技术的发展趋势.",ch,science
"文章介绍了东莞理工学院教工生活区的主要设计特点,探讨了高密度背景下适应当地气候条件的设计方法.",ch,science
"采用反应、脱膜和生物载体分离一体化的三相生物流化床反应装置,进行工艺集成处理餐饮业废水,研究了设备参数和操作参数对处理过程的影响.对于餐饮业废水,在进水CODCr在350～1 350 mg/L,BOD5在210～490mg/L时,CODCr去除率达93.2%,BOD5去除率达95.2%.",ch,science
稳定发射状态下的开启电场为1.15 V/μm，在3.35 V/μm的电场下，其场发射电流密度为0.81 mA/cm2，发射点密度约为104/cm2。 并对其发射机理进行了研究。,ch,science
为获取竞争驾驶行为的潜变量因子，分析驾驶员竞争驾驶行为的产生动机。 对225名驾驶员进行了网上问卷调查，通过主成分分析和验证性因子分析提取竞争驾驶行为的4个潜变量因子：,ch,science
"论述了在B/S环境下运用ASP和数据库技术对矿山设备进行科学管理的思路和策略,提出了系统总体功能模型,并据此构建了矿山设备管理系统.该系统已经在矿山应用,取得了明显的经济效益和社会效益.",ch,science
"考虑了矩形薄壁梁式的结构特点,采用半解析有限板条元法来确定薄壁结构的失稳临界应力,与理论解吻合的比较好,是一种良好的薄壁梁式结构稳定性的计算方法.",ch,science
根据分数阶积分特性，结合一种Anti-Windup控制器结构对控制器进行设计分析，并采用粒子群算法对控制器参数进行整定。,ch,science
同时根据动能势能转化原理，采用坐标转换的数学方法，推导出跌坎型底流消能工冲击区时均压强的经验公式。,ch,science
利用高速摄像系统和图像边缘检测技术获取种子堆积的图像反馈信息，采用PID自动化调节的方式，用链条对排种轮的驱动轴进行了有效的调节，从而达到了精密播种的目的。,ch,science
"该项目将3所地方医院合并为一座医疗中心,总建筑面积15000m2,它为门诊医疗中心的设计提供了全新的风格解释.",ch,science
本文利用X射线荧光光谱（XRF）、离子色谱（IC）、X射线光电子能谱（XPS）、X射线衍射仪（XRD）以及透射电镜（TEM）等分析方法测定了玉皇庙山戎墓土遗址不同位置取样点及距遗址表面及不同深度处样品中可溶盐的成分及含量，并分析了盐分对遗址的破坏可能机制。,ch,science
针对我国土地集约化农业耕作现状，设计了具有农田耕作标准化、精细化平整特点的 JPD－360型旱地激光平地机。,ch,science
"""安居乐业""是关系民生的大事.中国社会的改革发展已经让很多人拥有了自己的居所,城市化进程带动了中国的居住发展,我们有必要重新总结和梳理居住与社会、城市的发展关系,确立未来中国居住的愿景与目标.",ch,science
首先基于分段相干的思想采用变窗长相干平均法提高信噪比的增益，然后利用循环平稳法完成信号的检测和参数估计。,ch,science
"统计时分复用技术应用于SDH设备可实现带宽的按需分配.文章提出将称为MP over SDH的统计时分复用技术应用于常规SDH设备,使之更适于传送城域网业务.",ch,science
针对积分过程中存在积分误差及随测试时间增加积分误差迅速增大导致速度、位移信号严重偏离实际问题，利用 EMD 分解获得多组经验模态分量（IMF），据 IMF 分量频率不同判断出积分误差成分并分离，获得实际积分结果。,ch,science
"基于实例推理(Case - Based Reasoning,简称CBR)是人工智能中的一种重要而有效的推理技术.在研究基于实例推理基本原理的基础上,建立了CBR的工艺规划模型,确定了基于实例的推理过程以及实例的提取过程.依据这样的原理,以BITCAPP为应用背景,描述了CBR技术在CAPP中的应用.",ch,science
首先基于砂轮表层磨粒的随机分布特性建立了虚拟砂轮形貌，然后通过对磨削过程中砂轮磨粒与工件几何干涉作用的分析，建立了磨粒运动轨迹方程和工件表面形貌方程。,ch,science
全自动移栽机能够很好地解决劳动力不足、作业效率低下等问题，被国内外普遍认为是提高产量的发展方向，该机也能够满足我国旱田移栽的农艺需要。,ch,science
该电池不仅具有较高的能量转换效率，而且其核心光电转换材料具有廉价、容易制备的特点，这为其大规模、低成本制造提供了可能。,ch,science
组合预测的主要目的是综合利用各种方法所提供的信息，尽可能地提高预测精度。 为此，建立了预测模型与预测对象的关系数据模型，并利用离散化属性数据值来建立知识表达系统和决策表。,ch,science
四川盆地川西坳陷是印支期以来龙门山挤压推覆所形成的前陆盆地，中段东坡地区包含合兴场—高庙子、丰谷、永太、中江—回龙和知新场—石泉场共计5个三维地震勘探区块，涉及3个构造区带。,ch,science
为了提高编码效率，该文提出非正方形四叉树变换系数能量分布模型，并改进了其系数扫描方式。,ch,science
此外，分析了不同角度预制裂纹对中心直裂纹巴西圆盘断裂韧性的影响以及复合裂纹的复合比与加载角度的关系。,ch,science
"流场板是质子交换膜燃料电池重要部件之一.本文对以氢气和氧气作为反应气体的质子交换膜电池的极化曲线进行了实验测定,研究了不同流场板结构、流场板深度和宽度对电池性能的影响.研究发现采用组合流道的电池性能最佳.",ch,science
对Riegl数据中的2条典型波形进行分解实验，并与普通非线性最小二乘方法的结果进行对比分析，证明该方法是可行有效的。,ch,science
与普遍应用的恒参数的电池模型不同，本文通过统计辨识的手段，在不同SOC状态下以及不同的放电倍率条件下对等效模型进行了二维参数辨识。,ch,science
针对在太赫兹频段由于波长较短引起的计算量大幅提升的问题，采用以面元为计算单位、以像素为遮挡判断单位的太赫兹频段介质体近场散射的快速计算方法，该方法在保证计算精度的基础上，大大降低了计算复杂度和时间。,ch,science
为此，运用SWOT 分析法解析海南热带休闲农业发展的优势、弱势、机遇、挑战等条件，并针对性地指出寻求海南休闲农业向更深层次发展的策略，旨在对海南休闲农业的发展提供建设性意见。,ch,science
在化合物3的结构中包含一维链状的[Cd（H2 bdpm）2]n 2＋，多个链状结构通过丙二酸分子连接形成了含有三角格的二维结构。,ch,science
"环R=Fpm+uFpm上长为pk的循环码可看作R[x]/＜xpk-1＞上的理想.该文通过对R[x]/＜xpk-1＞上理想的研究,得到了环Fpm+uFpm上长为的循环码的唯一表示方法和计数,并给出了该环上长为pk的循环自对偶码的结构和计数.",ch,science
"针对实验室非标方法-气相色谱法测定蒸馏酒中甲醇及杂醇油含量,按照测定方法及程序,对53%(V/V)茅台酒进行测定,对其测量不确定度进行分析和评估,并根据评估结果提出使用和改进本非标方法的建议.",ch,science
"讨论分析了现行各种评标定标方法的特点与局限性,论述了熵值法在评标定标中应用的可行性与优点,并在此基础上给出了熵值法的算法模型与算例.",ch,science
叙述了建设项目竣工验收中决算的编制以及审计范围和主要内容;同时简述了竣工验收质量核定的条件、方法和步骤.,ch,science
为完整表征棉纤维的线密度分布，在引入表达棉纤维纵向几何形态的窗函数的基础上，推导出棉纤维线密度分布的密度函数表达式。,ch,science
"作者利用VBA开发的弧面凸轮可视化三维实体造型软件对弧面凸轮进行可视化设计进行了研究,这对于复杂弧面凸轮的设计与制造具有重大的现实意义.",ch,science
显著地质特征是： 富有机质泥页岩主要发育于自流井组大安寨段和千佛崖组千一-二段，为浅湖-半深湖沉积，黑色泥页岩夹灰岩或砂岩。,ch,science
"运用非线性科学可视化方法,根据纺织纹饰图案特点,通过织造试验,对部分典型的非线性动力系统可视化信息及其在纹织设计中的表达方法进行初步探讨.",ch,science
以多段线表示钻孔轨迹，并通过文字、颜色、图形等多种方法实现钻孔属性数据在三维空间的可视化。,ch,science
"文章是""标准营造""对其近作""西藏林芝南迦巴瓦接待站""的简要介绍与回顾.同时,标准营造以新一代中国建筑师的视角,讨论了在西藏这样一个具有特殊文化背景的地区进行建筑创作的""文化平视""态度和地方建筑的""当代性""问题.",ch,science
总结了连州小带碳酸铁锰矿床的矿体特征、矿石矿物特征、矿石结构、构造和矿石类型、围岩蚀变等地质特征。,ch,science
"通过溶胶-凝胶法合成了掺杂Fe3+、Zn2+、ZnFe2O4的纳米级TiO2,并进行了XRD、TEM表征,对罗丹明B的光催化实验表明,ZnFe2O4的掺杂能明显提高TiO2的光催化活性,而Zn2+的掺杂对TiO2的光催化活性影响不大,Fe3+的掺杂则使TiO2的光催化活性降低.",ch,science
经4m2炉工业试验处理含锑为15％～30％的中低品位锑矿，取得了炉床处理能力为12.5t物料／m2.d，锑挥发率97.97％，直收率90％，渣含锑0.4675％，锑氧粉含锑76.4％，煤耗24％，铁矿石率27％，石灰石率15％的较好技术经济指标。,ch,science
该方法不用论证带有H∞范数的广义Riccati代数方程可解性，避免了传统非线性 H∞鲁棒控制需要求解 Hanmilton-Jacobi-Issacs(HJI)方程的问题。,ch,science
"研究了季铵盐-丙烯腈共聚物(PQA-co-AN)/聚醚砜(PES)共混体系的相容性和共混膜的性能.热力学预测、黏度测试和扫描电镜观察表明,PQA-co-AN/PES共混体系部分相容;共混膜的水通量随PQA-co-AN含量增加有极小值,截留率整体趋势变大,抑菌率随PQA-co-AN含量的增加而增大.",ch,science
"文章通过对沪宁高速公路南京连接线历年交通事故资料的分析,得出不同道路线形与安全特性之间的一些相关规律,为道路设计和规划的安全审查提供了相应的技术支持.",ch,science
"粉唑醇对映体在1．3~250μg·mL-1范围呈良好的线性关系,线性回归方程为： 第一个对映体y1=92．56+176．81x1,r1=0．9993；第二个对映体y2=46．46+177．97x2,r2=0．9998。 固定相和流动相中带负电荷的磺丁基醚-β-环糊精不仅能提供较强正向电渗流(EOF),同时有较高的手性分离选择性。",ch,science
结果表明，萃取效率随磷酸质量分数、停留时间的增加而增加，随稀释剂含量的减小而增加，随流量的增加呈现先增加后减小的趋势。,ch,science
寒武系膏盐岩为震旦系-下寒武统目的层系的油气聚集提供了优质的封盖条件；同时，膏盐岩自身参与的TSR反应（硫酸盐热化学还原反应）和表生溶蚀也可以有效地改善储层的储集物性。,ch,science
针对某型无人机控制器在非线性条件下动态性能欠佳的问题，把容易实现、鲁棒性好的PID控制法与智能模糊控制算法结合，设计出自适应模糊PID无人机姿态控制器。,ch,science
同时，通过速度控制模块实时控制电机转速，实现收膜速度精准控制。 挖掘铲由二阶平面铲和延伸栅条组合而成，可减少工作阻力，防止壅土；限深机构在对挖掘深度调整的同时也能调整铲面入土角度。,ch,science
在中继传输模型下，通过卡尔曼预测来决定观测节点是否发送数据，减少发送节点来构建空间稀疏性，同时在融合中心采用自适应选择中继数量的序贯重构算法，降低中继节点的传输能耗。,ch,science
"选用多功能复合型绒类织物增光增艳整理剂FSR-2,对纯棉条绒织物进行光泽整理,讨论了光泽剂、交联剂及工艺条件对整理效果的影响,得出了最佳的增光增艳整理工艺.",ch,science
"水污染纠纷的解决方法可以分为诉讼方式、非诉讼方式.在水污染纠纷解决方法的实际法律运行过程,却出现了非诉讼方式发达而诉讼方式非常乏力的奇特现象.这一现象的成因有四个:政治原因、经济原因、文化原因、法律机构原因.",ch,science
"竹纤维面料存在易折皱、保形性差、易擦伤起毛、强力差等问题,针对竹纤维的特点,阐述了竹/棉混纺弹力织物染整工艺的要点、难点,扬长避短,利用竹纤维生产出高附加值的新型服饰面料.",ch,science
对方案进行了测试验证，结果表明，该方案能够实现 NAT64的功能要求，自身运行性能达到设计预期，同时未对设备性能和网络环境造成不良影响。,ch,science
酸活化有机膨润土使乙酸的转化率提高了20%~30%，通过正交实验得到较优的酯化条件为： 正丁醇与乙酸的摩尔比2.5，反应温度130℃，反应时间4 h，催化剂用量0.4 g。,ch,science
模型验收试验结果表明： 东芝公司研发的模型水轮发电机的水力性能满足或优于合同保证值的要求。,ch,science
"分析了欧盟化学品新政策对我国纺织品贸易的影响及我国企业应采取的防范措施,对我国纺织品产业的发展及对欧盟贸易有一定的借鉴作用.",ch,science
"锂离子电池以其优异的性能在电动车、航空和军事领域得到广泛应用.详细阐述了锂离子电池重要组成成分电解质锂盐的研究进展.针对国内外对新型电解质锂盐的研究现状进行综述,并对未来新型锂盐的研究方向作出展望.",ch,science
紫外-可见吸收光谱显示，所制备的产物在430~650nm可见光范围内均有明显的吸收。 荧光光谱表明，两种聚合产物均为蓝色荧光材料。,ch,science
"软计算是一些计算方法的集合,这些计算方法的指导思想均是通过对不精确性和不确定性的容纳,以达到可处理性、鲁棒性和低成本求解的目的;它主要由模糊逻辑、神经网络、进化计算等组成.综述了软计算在CVD/CVI工艺建模中的应用情况.",ch,science
"王冠化合物选择性地结合阳离子,使无机盐溶于有机溶剂及类似酶功能的特性在分析化学、有机合成、高分子合成、金属离子的捕集和分离,以及对光学异构体的拆分、酶模拟、生物化学、生物物理、医药及农业等方面应用前景广泛[1-4].",ch,science
"对烟气系统的阻力进行了理论计算及测试,结果发现,锌精馏铅塔烟气系统中烟囱抽力不够.最后,提出了一些合理建议,为锌精馏铅塔烟气系统的改造提供依据.",ch,science
基于非局部黏弹性理论，针对非局部阻尼欧拉梁在非局部黏弹性地基上的振动特性问题进行研究。,ch,science
首先建立矢量传感器MIMO雷达的接收信号模型；然后分析固定发射极化矢量传感器MIMO雷达DOA估计算法的不足；接着推导任意发射极化状态下的CRB，计算最小CRB对应的极化状态；最后利用该优化极化状态采用固定极化DOA估计算法得到DOA估计。,ch,science
通过研究ATA协议中的UltraDMA （Ultra Direct Memory Access，高速直接内存存取）数据传输过程，分析提取主机端工作原理与工作过程，最终在ISE开发环境下利用VHDL（Vhsic Hardware Description Language，超高速集成电路硬件描述语言）编程语言，在FPGA上设计并实现了无CPU干预的UltraDMA控制器。,ch,science
效率低下、经济效益不明显致使半自动移栽机在国内推广受阻，因此当前越来越多学者开始研究自动移栽技术。,ch,science
该文针对此问题，构建底层网络节点和链路的负载能耗模型，并以能耗最优为目标，建立虚拟网络映射问题的数学模型，提出一种能耗感知虚拟网络映射算法。,ch,science
"经Rcv2、VIF、FT、AC等检验,该模型具有良好的稳健性及预测能力。 结果显示,与杀菌活性相关的3个Es描述子对应结构碎片分别为硫醚键(-S-)、共轭硫醚键( a-S-a)和氟键(-F),其中-S-结构碎片与杀菌活性呈负相关关系,而a-S-a、-F则与杀菌活性呈正相关关系。",ch,science
"介绍了中国研制的用于近地轨道、太阳同步轨道和地球同步轨道航天器的几种主要星载容错计算机的功能和主要特点以及它们的容错结构,并简述了星载控制计算机的发展趋势.",ch,science
"介绍了虚拟仪器及其软件开发平台LabVIEW,构建了适用于热工测量的虚拟仪器系统,并对其进行了成功的应用.图2参3",ch,science
"结合生物芯片的原理及其实验过程,对生物芯片技术在基因序列分析、疾病诊断、药物研究、微生物检测、农林业生产、食品卫生监督、环境保护和监测诸多领域中的应用予以概括,同时对其发展前景加以展望.",ch,science
通过对该简化模型进行动力时程分析，得到其在近场及远场地震记录作用下考虑非比例阻尼与瑞利阻尼的反应谱，并通过曲线拟合得到了非比例阻尼反应谱和瑞利阻尼反应谱的谱比值与结构自振周期之间的关系式。,ch,science
目的： 分析不同花色种类白茶（白毫银针、白牡丹和寿眉）茶汤的抗氧化活性、茶汤中的主要品质化学成分以及二者的相关性。,ch,science
"通过分析船舶蒸汽动力装置除氧器水位调节系统现状,指出其水位调节系统的关键问题,提出改进建议,并对改进前后的除氧器水位调节系统进行仿真比较分析.",ch,science
在综合国内外有关隧道抗爆理论和方法的基础上，忽略管片的变形，将管片假设为刚体，提出了一种爆炸荷载作用下管片结构动力分析的简化计算方法，该方法能模拟管片与管片之间、管片与螺栓间以及地基与结构间的相互作用。,ch,science
光纤SPR生物传感器的应用为抗菌中药药效评价给出了定量依据，有望最终用于指导临床准确应用抗菌中药。,ch,science
"TDA5051A是飞利普公司最新推出一款全新的高度整合的家庭自动化专用电源调制解调芯片,通过组建家庭网络,使家庭用戶可以随时随地通过家中的供电线路操控家庭电器.主要介绍它的内部组成、各管脚功能定义、工作原理,并给出典型应用电路.",ch,science
"中国是一个农业国家,有相当可观的玉米产量,但是长期以来玉米工业在中国发展得并不理想.这篇文章主要介绍了玉米工业在国内外的发展现状及方向和一些深加工技术.",ch,science
"本文建立了风浪中拖航系统（包括拖船-拖缆-被拖船）的操纵性运动的数学模型,并以1940kw拖船与8820t甲板驳以及15760t半潜驳为例,分析了航速、缆长、载重量、纵倾和环境条件对拖航系统的运动与拖缆力的影响。",ch,science
本文在研究二维高斯样条插值函数逼近局部重力异常场的基础上，提出了一种重力辅助导航精化模型构建算法。,ch,science
"对炭砖气孔特性指标的定义、测量方法及其影响因素和测量设备存在的问题进行了阐述,并对目前普遍采用的表征这些指标的方法进行了比较和评价.",ch,science
"研制了一种高效聚醚改性有机硅消泡剂,考察了白炭黑硅膏、乳化剂以及注水量对消泡剂复配的影响,确定了在室温下消泡剂复配的最适用条件：",ch,science
在复数域最小二乘的基础上提出了复数域总体最小二乘平差方法，推导了复数域总体最小二乘和复数混合总体最小二乘的相关公式。,ch,science
"创造一个良好的工业建筑环境成为本工程规划设计的主题,对于一座最新的轿车工厂,体现轿车文化的理念,即对人的关怀与满足;人与环境的和谐统一;人对现代美的追求等理念是本设计的出发点.",ch,science
"论述了染整加工工艺参数,诸碱浓度、双氧水浓度、汽蒸时间、次氯酸钠浓度与处理时间、定形温度与处理时间等对氨纶织物弹性性能的影响,得出一些有意义的结论,为合理制定弹力织物的染整加工工艺提供了参考依据.",ch,science
最后，将最优模型用于预测高光谱图像上所有像素点的脂肪含量以展示样本上脂肪的分布。 此外，还基于该技术对大西洋鲑整鱼片实现了脂肪分布可视化。,ch,science
该方法首先定义了基于流形的类内离散度MWCS和类间离散度MBCS，然后利用Fisher准则找到最佳投影方向，该方向满足MBCS与MWCS之比最大。,ch,science
"根据废电脑中的材料尤其是贵金属的使用情况,分析废电脑对环境的危害,介绍国内外回收与利用情况,提出合理化的建议.",ch,science
"文中简要介绍了RS码的优点,针对语音通信等低速率信道的特点选择了RS (31, 15, 17)码用于差错控制编码,以求得最简本原多项式的基础上详细阐述了该码的编译码设计过程,最后通过极限检验验证了该码具有极高的纠错能力和极低的误码率.",ch,science
"本文系统地介绍了近年来国内啤酒废水处理技术的应用现状,通过调查、分析,对目前国内应用比较广泛的成熟工艺的优缺点进行了介绍,并作了简要的比较和探讨,最后指出了啤酒废水处理技术的应用趋势.",ch,science
"某平台泡沫夹克结构海底输油管道服役4年即发生3处不同程度的管线减薄,发生腐蚀的地方均在海管端部接口处附近,经调查该处防水帽均出现滑脱和撕裂现象.分析了补口失效及管道腐蚀的原因,探讨了改进热缩套补口施工工艺的方法.",ch,science
高速公路可视距离的实时检测对于低能见度预警保证行车安全具有重要意义，本文旨在建立一种专门应用于高速公路的可视距离检测模型。,ch,science
育苗播种流水线是烟草工厂化漂浮育苗的关键环节，可以极大地提高育苗的整体性和均匀性，降低人工的劳动强度提高育苗的效率，具有巨大的发展潜力。,ch,science
"研制了一种有电加热再生装置的柴油机排气微粒过滤器,并对其特性进行了试验研究.结果表明,系统所采用的分区电加热再生技术可靠有效,过滤体的再生效率在70%左右,根据排气背压的变化控制再生装置的工作,再生装置起到了预期的效果.",ch,science
"西气东输管道工程从靖边至临汾段共设计有12座山岭隧道,其中11座隧道穿越黄土地层,1座隧道穿越岩石地层.文章介绍了隧道的工程地质和水文地质概况以及设计原则和施工方法,总结出了天然气管道隧道工程的设计与施工特点.",ch,science
"综述了金属基复合材料界面残余应力的各种影响因素、残余应力的实验测试方法和理论分析方法及残余应力对复合材料宏观力学性能的影响,分析讨论了目前研究中存在的问题和不足之处,并指出了今后工作的重点与方向.",ch,science
结果表明： 焊缝组织主要为板条状马氏体，热影响区可分为完全淬火区和不完全淬火区。 焊接接头硬度分布不均匀，在热影响区或焊缝处硬度最高。,ch,science
针对传统核桃破壳取仁难的问题，设计了一种核桃剥壳取仁机，包括传送平带剪切挤压破碎系统、二次柔性锤击离心系统和风力-绒辊分离系统，实现核桃剥壳及壳仁分离的功能。,ch,science
"为此,针对窄行平播的各项农艺技术要求,综合各类部件特点,结合多年实践结果,给出播种机具的各项技术关键及实现途径,如采用专用精密排种器、轻量化部件设计、优化整体结构等,使大豆窄行平播技术的全面推广成为可能。",ch,science
"差分GPS是基于对流动站施加差分改正进而提高单机用户导航精度的一门新技术.根据适用范围,差分GPS可分为区域差分GPS和广域差分GPS.",ch,science
"对国内27个荔枝龙眼园进行了实地调查,调查内容包括果园的基本信息、果园机械机具的使用状况以及果农对果园机械的需求情况.通过对调查结果的分析,总结了国内荔枝龙眼园的特点,并提出了今后荔枝龙眼园机械的发展思路和方向.",ch,science
"拉曼光谱( Raman)和荧光光谱( PL)测试结果显示,ZnO薄膜样品内部的应力基本释放,而且具有极低的点缺陷密度。",ch,science
"如何将GPS与GIS技术相结合,来改善城市的道路交通状况是当前ITS研究中的重要组成部分,本文介绍了利用MapX控件开发车辆定位监控系统的基本原理和方法,并按此方法进行了北京市公交抢修车辆调度系统的开发,取得了良好的效果.",ch,science
"采用Na2S2O8氧化处理高钴锌电解液.结果表明,加入理论量4倍的Na2S2O8后,在pH 4.0、80℃反应120min,钴的沉淀率为99.8％,沉钴物的主要物相为CoO(OH)(羟基氧化钴).沉钴后液除镉、镍后可用于后续电解锌.",ch,science
推导了尾矿坝辐射井的降水曲线模型和排渗量模型，对比模型计算数据和现场实测数据并进行误差分析，计算结果显示：,ch,science
当流体产生的横向惯性力远大于流体的剪切阻力时，流体将会挣脱剪切阻力的束缚，迅速滑向船舶的一侧，使船舶的横稳性迅速消失，最终导致船舶很快倾覆沉没。,ch,science
在仍将双差模糊度作为一类可估参数的前提下，本文推导出以站间单差观测方程为滤波函数模型的算法(单差滤波模型)，并证明了其与双差滤波模型具备理论上的等价性和实施上的差异性。,ch,science
"实验结果表明对于9 bit正弦输出只需使用336 bit存储器和4个加法器3个选择器一个比较器即可实现整个系统,并且最大的工作频率达到了210 MHz,共消耗110个LE,49个存储器。",ch,science
内基圆半径6．5mm，外基圆半径8mm，种勺内倾角75°，种勺外倾角30°，种勺倾角范围25°～35°，种勺厚度2mm，充种倾角40°，清种倾角40°，清种区域角60°。,ch,science
"前文[1]曾指出,影响粘性指进现象的主要因素是流度比,而决定流度比的主要因素是部分水解聚丙烯酰胺(PHP)水溶液和油溶液的粘度等流变特性.",ch,science
"介绍电磁波屏蔽织物的染整加工工艺流程及条件,指出了在加工过程中诸如烧毛、漂白、定形等关键工序的注意事项,列举了不同颜色电磁波屏蔽织物的染色工艺及产品的物理指标与色牢度.",ch,science
通过上述方法缓解了状态空间爆炸，并且，根据约简后的状态空间得到面向行为的可信动态度量的行为预期，增加细粒度动态度量方法在复杂系统中应用的可行性。,ch,science
"INS 不依赖外部信号源,抗干扰性强,以高采样率输出导航信息,但其误差随时间积累,GNSS 导航结果长期稳定性较高,但存在采样率较低、信号易受干扰等缺点,将两者组合形成 GNSS/INS 系统可以最大程度发挥各自优势。",ch,science
分析了测点的位移过程，得出测点位移特点具有连续性和突变性；采动影响范围的扩展特点为横向扩展、纵向延伸；下煤层开采时岩层最大位移点滞后工作面的距离缩短；上煤层开采时的离层量转化为下煤层开采时的垮落量。,ch,science
"FPGA片同步技术和多路ADC校正技术,最后给出了硬件调试及实验结果。 实验结果表明,该高速ADC接口电路采样率可稳定工作在4GHz以上。",ch,science
介绍了距离保护中各个元件的动作原理以及闪断对各元件的影响，尤其是对启动元件。 通过设置不同类型以及不同线路长度的故障，仿真得到电网闪断对相间和接地距离保护的影响。,ch,science
"本文深入研究了CMOS Gilbert混频器在四类本振信号(Local Oscillator,LO)作用下的开关模型,提出了相应情况下的混频器电压转换增益修正公式.基于0.25μm标准CMOS工艺的Gilbert混频器仿真结果表明,本文预测的电压增益理论值与仿真结果相差最大为0.08dB,对CMOS混频器的优化设计具有指导意义.",ch,science
"以自动交换光网络(ASON)标准路由模型为基础,介绍了域间路由协议在ASON路由中的实现方法,并针对其动态路由算法的不足进行分析,结合ASON控制平面发展趋势提出了初步的解决方法.",ch,science
"采用CTAB改良法提取11株鼠李糖乳杆菌的基因组DNA,对其完整性进行了测定,并以此为模板进行RAPD反应.优化的RAPD反应体系为:模板50ng,Taq酶2U,dNTPs 3.25mmol/L,随机引物5mmol/L,10×PCR缓冲液2.5μl,Mg2+7.5mmol/L,反应总体积为25ul;PCR扩增参数:93℃ 2min,3632 lmin,72℃ 2min1次循环:93℃ lmin,36℃ 1min,72℃ 2min,40次循环;93℃ 1min,36℃ 1rain,72℃ 10min 1次循环.",ch,science
"在分析高速公路基本属性的基础上,从微观经济学的角度,推导了高速公路的供给曲线和需求曲线的函数关系式,进行高速公路的供需均衡分析,研究了高速公路效益的产生机理,为高速公路建设项目的效益评价和决策提供了理论依据.",ch,science
通过研究Windows环境下USB设备的工作原理，应用操作系统与USB设备驱动通信获取设备描述和设备ID等信息的机制，提出了一种实用有效的USB设备监控技术。,ch,science
"建立了片剂中美西律含量的高效毛细管电泳安培检测方法. 探讨了缓冲溶液种类、浓度、酸碱度及操作电压、进样时间等对检测的影响. 以Na2B4O7-NaOH(Na2B4O7浓度为30 mmol/L)为电泳介质,在15 kV高压,pH=8.5的弱碱性条件下,采用柱端安培法检测了美西律的含量. 线性范围为5×10-5～5×10-2 g/L,Y=856.2+123.3c,r=0.999 4,检出限为0.01 mg/L.",ch,science
"③DBA-1的添加可大幅度提高石英表面的接触角,增强其表面的疏水性和可浮性,接触角在12．6°~27．0°范围内的小幅增大都会引起回收率的大幅度提高。",ch,science
"本文采用水浸提、包埋剂络合、真空冻干新技术,研究速溶枫露茶的制作工艺,得到最佳工艺流程和参数.",ch,science
"从彩棉结构特点方面分析彩棉尺寸稳定性差、色素稳定性差及可纺性差的原因,为工业生产提供参考依据.",ch,science
